
 DAY: 1 
              x           y   kg  set_up_time  last_day  yet_postponed  cell  index
56   120.521320  157.167660    8           35        93          False  1326  1.690176
57   129.787316  157.722602    9           34        93          False  1327  1.687142
58   146.301926  149.507522  459           99        91          False  1247  1.666021
59   119.907168  158.466856    8           29        93          False  1325  1.662922
60   115.755455  176.182605    8           29        93          False  1493  1.661577
61   124.652604  158.475512    5           39        93          False  1326  1.660203
62   124.491908  157.669260    5           39        93          False  1326  1.660203
63   117.376731  156.439305    7           30        93          False  1325  1.656325
64    96.452894  191.938083    5           33        91          False  1615  1.656168
65   129.627900  142.714654  346          175        91          False  1201  1.652746
66   124.856087  155.146546    6           42        93          False  1326  1.637724
67   128.612819  159.100229    8           41        93          False  1327  1.634585
68   136.076123  158.575938    7           41        93          False  1329  1.630077
69   126.395411  145.112986  424          173        91          False  1243  1.628800
70   130.271281  151.193044  498           95        92          False  1286  1.621494
71   113.558001  155.109322    6           18        93          False  1324  1.619654
72   118.560789  155.345646    9           36        93          False  1325  1.616744
73   124.451673  146.212670  213           62        92          False  1242  1.614884
74   124.577566  157.424423  449          118        92          False  1326  1.611166
75   138.803624  154.650018    9           39        93          False  1287  1.605437
76   122.653122  186.280602    9           17        93          False  1578  1.601377
77   131.232455  171.885418    8           17        94          False  1454  1.598373
78   118.679007  148.235341    5           34        92          False  1241  1.596593
79   121.830156  160.864070    7           19        94          False  1368  1.594479
80   126.486002  156.367883  275          118        92          False  1327  1.593680
81   122.687188  164.200138    8           20        94          False  1368  1.587799
82   123.767954  161.079770  421           80        93          False  1368  1.584307
83   121.098315  162.298162    6           22        94          False  1368  1.574438
84   114.682534  156.880908    7           27        93          False  1324  1.564401
85   121.330138  163.155375    9           25        94          False  1368  1.554397
86   134.285684  155.743258  368           68        93          False  1328  1.553288
87   146.451637  137.792878    7           38        91          False  1163  1.543547
88   102.660027  133.369179    8           37        91          False  1112  1.540144
89   122.753884  162.076372    7           33        94          False  1368  1.500955
90   118.730072  150.412259  221           68        92          False  1283  1.489651
91   138.124370  141.770901  450           67        92          False  1203  1.489260
92   118.960056  154.887985  345          170        91          False  1283  1.488189
93   127.758527  154.011036    7           21        93          False  1285  1.487594
94   130.414672  171.106869    6           30        94          False  1454  1.486250
95    90.475133  167.814774  470           93        91          False  1404  1.475040
96   101.099415  180.141983    9           19        92          False  1532  1.474095
97   132.431310  179.260564    8           17        94          False  1496  1.473993
98   122.390785  165.083034    7           36        94          False  1410  1.469009
99   111.672441  156.685075    6           43        93          False  1324  1.466173
100  106.740944  163.515665  278           65        92          False  1365  1.460680
101  139.745767  149.405969    8           28        93          False  1245  1.444907
102  122.901339  164.642781  476           96        93          False  1368  1.441987
103  126.471376  164.610807  325           96        93          False  1369  1.428435
104  120.243521  162.810205    5           44        94          False  1368  1.427471
105  144.401235  154.936260    9           43        93          False  1288  1.421331
106  118.531164  155.907645  446           66        93          False  1325  1.418839
107  115.412456  162.709575    9           17        94          False  1367  1.416497
108  116.578231  159.238205  203          138        92          False  1325  1.415801
109  121.013851  162.971466  427          153        92          False  1368  1.413777
110  107.280467  171.581884  419          148        91          False  1449  1.412389
111  164.686348  129.146903    6           17        92          False  1082  1.411700
112  129.777758  150.338787    5           35        93          False  1285  1.408051
113  128.660610  155.705203  399           72        93          False  1327  1.401831
114  124.197965  137.671338    9           18        92          False  1158  1.395193
115  124.183245  151.726254    5           19        93          False  1284  1.385934
116  138.128590  182.491050  232           94        92          False  1539  1.377362
117  137.544159  146.997827    8           40        93          False  1245  1.376662
118  121.154452  164.257929  279          105        93          False  1368  1.361933
119  139.905976  129.865970    7           24        92          False  1077  1.352156
120  122.648444  156.954845    6           20        94          False  1326  1.351297
121  121.175352  155.067933  338           81        93          False  1326  1.345491
122  121.423049  152.987066    8           29        93          False  1284  1.333759
123  116.960065  136.211512  264          114        91          False  1157  1.332795
124  113.603946  186.526227  320          142        91          False  1576  1.332304
125  120.047417  146.683663  445          103        92          False  1242  1.323656
126  124.477904  153.183905  282          116        92          False  1284  1.319763
127  135.734625  168.205603  369          161        91          False  1413  1.318532
128  136.153728  137.225623  486           73        92          False  1161  1.312210
129  117.439178  158.462915    9           16        94          False  1325  1.311511
130  111.714441  139.658809  371          107        91          False  1156  1.307563
131  114.454640  184.128739    7           25        93          False  1534  1.299766
132  125.119554  160.166672  390          111        93          False  1369  1.294777
133  130.089723  137.086050  429          110        92          False  1160  1.292675
134  133.494841  139.556465    8           19        93          False  1160  1.290278
135  123.707197  151.669472  239          120        92          False  1284  1.288459
136  121.548023  136.636918    7           40        92          False  1158  1.285777
137  137.764720  127.636142    5           39        92          False  1077  1.277387
138  135.856782  126.444744    6           40        92          False  1077  1.272402
139  102.245562  152.924393  377           80        92          False  1280  1.270830
140  102.640767  145.756327  428           62        92          False  1238  1.269460
141  131.506415  140.824225    7           22        93          False  1202  1.265135
142  118.185659  153.398572    5           15        93          False  1283  1.261030
143  117.873220  157.655178    7           27        94          False  1325  1.257087
144  125.789504  146.957076  253          111        92          False  1243  1.255972
145  120.711284  150.374033    7           44        93          False  1284  1.255498
146  127.662911  157.089736  342           92        93          False  1327  1.251668
147  118.555710  152.700492    5           17        93          False  1283  1.250697
148  124.664246  179.017222  396           86        93          False  1494  1.250126
149  121.350434  155.780066    7           38        94          False  1326  1.249982
150  108.286819  170.438766    7           27        93          False  1449  1.241247
151  133.148990  179.606879  429          119        92          False  1496  1.237394
152  127.920790  156.842482  276           94        93          False  1327  1.236652
153  116.600168  151.932246    8           21        93          False  1283  1.230032
154  117.428952  159.246418  246          157        92          False  1325  1.227791
155  125.104523  194.775953    9           28        93          False  1621  1.221500
156  120.357914  155.895593  476          153        92          False  1326  1.219586
157  123.989546  168.978266  464          152        92          False  1410  1.217099
158  118.789300  154.995731    5           24        93          False  1283  1.214533
159  117.895899  157.226221  296           97        93          False  1325  1.214338
160  127.032330  155.685438  267          152        92          False  1327  1.212543
161  139.973526  147.894149  387          140        92          False  1245  1.211934
162  115.319739  160.282395  217           98        93          False  1367  1.208936
163  125.955507  148.279165    9           34        93          False  1243  1.202918
164  110.672833  157.102776    6           21        94          False  1324  1.200927
165  133.175448  139.737527    6           38        93          False  1160  1.200812
166  119.992800  153.776491    6           27        93          False  1283  1.199034
167  109.535091  164.182875    7           26        93          False  1365  1.196498
168  127.891984  149.171679    9           36        93          False  1243  1.193422
169  125.702965  156.380686  327          154        92          False  1327  1.190123
170  115.791661  153.450113    6           29        93          False  1283  1.188701
171  141.884528  181.591637    8           18        93          False  1540  1.179431
172  134.088096  152.621958  206          140        92          False  1286  1.178683
173  117.562732  158.896630  302          162        92          False  1325  1.178315
174  131.097934  149.026027  406           77        93          False  1244  1.178214
175  112.550699  159.817428  460          154        92          False  1324  1.177075
176  124.287053  161.236570  369          126        93          False  1368  1.175139
177  124.653586  134.528325  426           91        91          False  1116  1.173817
178  131.615800  157.798307  328          111        93          False  1328  1.171829
179  123.227478  151.898588  453          135        92          False  1284  1.171066
180  128.810546  148.776207    5           42        93          False  1243  1.164933
181  109.998365  172.449982    5           36        93          False  1449  1.163752
182  130.659755  155.445665  238          158        92          False  1328  1.152745
183  143.704885  134.013833  298          160        91          False  1120  1.150052
184  133.431336  151.010646    6           26        94          False  1286  1.148073
185  132.489360  149.901280    6           15        94          False  1244  1.147187
186  123.713928  135.234236  406           68        92          False  1158  1.146520
187  118.125055  159.676891  282          166        92          False  1325  1.138734
188  147.975237  110.090603    9           27        91          False   953  1.127336
189  116.700898  154.734520    5           42        93          False  1283  1.121539
190  124.932183  162.598608  366          175        92          False  1368  1.121429
191  155.185594  132.430220    8           31        92          False  1123  1.115882
192  119.975143  157.057554  357          169        92          False  1325  1.109048
193  122.532181  158.143858  472           64        94          False  1326  1.103637
194  152.120615  127.937976  446          146        91          False  1080  1.096116
195  128.566975  160.512463  295          134        93          False  1369  1.089836
196  129.252847  156.863394  370           66        94          False  1327  1.084096
197  106.573211  167.177411    8           28        93          False  1407  1.078659
198  116.831439  159.699559  465          118        93          False  1325  1.075804
199  119.894346  159.829287  498          118        93          False  1325  1.075804
200  128.719604  158.153544  366          116        93          False  1327  1.071472
201  120.681234  150.462218  481          148        92          False  1284  1.069326
202  114.287041  143.556850    8           31        92          False  1198  1.068847
203  115.373029  154.781530  466          123        92          False  1283  1.067684
204  138.104464  132.079465    6           35        93          False  1119  1.063541
205  119.414006  158.136175  284          120        93          False  1325  1.062610
206  125.133735  160.830862  419          178        92          False  1369  1.059643
207  143.036748  140.866393    7           23        93          False  1204  1.056110
208  129.329002  157.826331  229          166        92          False  1327  1.055604
209  123.171591  156.341232  485           73        94          False  1326  1.052980
210  124.183726  153.548100  379           84        93          False  1284  1.046800
211  128.853484  156.415885  216          167        92          False  1327  1.044394
212  117.025046  164.141130  483          161        92          False  1367  1.041256
213  103.948051  132.058164  314          123        91          False  1112  1.041092
214  115.875980  154.489260  380          127        92          False  1283  1.036996
215  140.020618  141.610135    6           27        93          False  1204  1.036039
216  101.181371  147.293795    7           15        93          False  1238  1.034565
217  122.540144  143.228291  470          133        92          False  1200  1.026275
218  117.452753  168.022429  399          125        93          False  1409  1.018579
219  109.876820  154.594534    7           44        93          False  1281  1.005454
220  114.068732  139.981707    8           16        92          False  1156  1.001068
221  142.000132  163.998356  380          110        92          False  1372  1.000508
222  116.703200  164.277585  243          123        93          False  1367  0.998599
223  106.938483  156.171017    5           20        94          False  1323  0.998062
224  123.021748  162.116907  419          146        93          False  1368  0.997240
225  148.414567  125.325360    6           38        92          False  1079  0.993832
226  124.332615  156.594586  431          174        92          False  1326  0.984637
227  103.950859  158.773916  378           86        92          False  1322  0.984080
228  120.152226  151.563527    6           34        94          False  1284  0.980754
229  111.469138  137.421728    6           21        92          False  1156  0.980699
230  133.645985  140.936955    6           15        94          False  1202  0.973722
231  118.484018  161.208073  274          126        93          False  1367  0.973359
232  116.693831  156.021682  408          134        93          False  1325  0.970255
233  124.296933  155.190212  221          132        93          False  1326  0.963341
234  105.886804  172.980215    9           20        94          False  1449  0.952226
235  128.587089  147.565887    9           23        94          False  1243  0.941360
236  111.753795  159.560468  200          129        93          False  1324  0.938198
237  116.062824  152.314126    8           17        94          False  1283  0.936920
238  112.877255  138.355242    6           32        92          False  1156  0.935885
239  102.773244  181.077923    9           19        93          False  1532  0.931876
240  112.526203  136.500131    9           33        92          False  1156  0.931812
241  124.371499  152.068187  296          107        93          False  1284  0.926799
242  115.858110  153.992310    9           20        94          False  1283  0.925243
243  133.784873  145.673361  403          122        93          False  1244  0.923188
244  120.131939  136.572251  358          114        92          False  1158  0.917741
245  124.679086  169.870799  338          139        93          False  1410  0.914587
246  121.637672  137.241563    8           24        93          False  1158  0.910235
247  116.066912  154.374706    7           25        94          False  1283  0.905782
248  115.418729  161.082044  278          172        92          False  1367  0.903597
249  111.837358  139.642633    8           40        92          False  1156  0.903294
250  137.483564  154.920322  219          128        93          False  1287  0.902025
251  119.500227  121.499234    9           15        91          False  1031  0.900539
252  116.242050  111.548504    5           23        91          False   947  0.897069
253  122.058731  164.242353  261          124        94          False  1368  0.893043
254  112.177452  139.946090    7           44        92          False  1156  0.886998
255  142.482182  146.746812  366           64        93          False  1246  0.886826
256  117.796443  150.177347    6           31        94          False  1283  0.882428
257  119.300460  155.698079  223          148        93          False  1325  0.877899
258  127.325891  132.899005    5           35        93          False  1117  0.876433
259  120.625073  144.252773    7           21        94          False  1200  0.870124
260  128.435250  134.446471    7           39        93          False  1117  0.863207
261  130.537500  185.437159  282           92        93          False  1580  0.855375
262  129.369800  157.578800  493          145        93          False  1327  0.853735
263  130.365058  131.867101    8           28        94          False  1118  0.852526
264  125.901050  147.145220  283          168        92          False  1243  0.850011
265  119.283463  141.139444    9           33        93          False  1199  0.846138
266  143.049437  128.135412    9           30        93          False  1078  0.844831
267  122.605774  156.427758  224          148        93          False  1326  0.843451
268  117.028799  146.523367  202           81        93          False  1241  0.840389
269   99.723468  124.935117    9           35        91          False  1027  0.840311
270  124.478868  165.985405  369          177        92          False  1410  0.839907
271  137.619158  171.604487  321           91        93          False  1455  0.835393
272  108.660716  172.773432    7           38        94          False  1449  0.830918
273  123.746764  155.940368  465          150        93          False  1326  0.828465
274  117.476133  160.008469  273          111        94          False  1367  0.821642
275  124.093061  156.099718  468          151        93          False  1326  0.820971
276  144.999700  128.375205    8           38        93          False  1078  0.815011
277  125.376123  146.302047  486          174        92          False  1243  0.807278
278  117.773461  159.323656  444          159        93          False  1325  0.805334
279  174.183968  114.069444  493           70        92          False   958  0.804108
280  112.236545  139.906905  230           65        92          False  1156  0.801446
281  127.935068  129.860376  467          137        91          False  1075  0.800572
282  128.013713  149.985391  344          119        93          False  1243  0.799330
283  117.633165  164.496110  364          115        94          False  1367  0.796329
284  124.631953  140.033572  209          171        92          False  1200  0.784034
285  141.791120  143.482261    6           24        94          False  1204  0.783991
286   95.764716  184.588487  342           72        92          False  1531  0.780384
287  123.803201  155.887440  228          157        93          False  1326  0.776013
288  116.079819  149.336036  252           95        93          False  1241  0.774846
289  136.078945  136.457181  345           94        93          False  1161  0.771516
290  131.915175  145.221419  450          149        93          False  1244  0.770173
291  100.798636  131.466718    9           37        92          False  1112  0.767918
292   95.708718  192.385780    9           33        92          False  1615  0.764236
293  115.621455  154.112131  366           64        94          False  1283  0.753984
294  121.762548  131.534419    9           34        92          False  1116  0.753749
295  125.103827  147.422363  213          129        93          False  1243  0.751849
296  117.694802  115.417288  458           69        91          False   989  0.749624
297  108.134021  139.405704    8           34        92          False  1155  0.740906
298  122.084904  152.575398  403          143        93          False  1284  0.738971
299  121.445070  151.595192  490          143        93          False  1284  0.738971
300  111.212457  166.792949  243          133        93          False  1408  0.727438
301  131.646651  128.085816    9           40        93          False  1076  0.727287
302  135.896463  148.796171  417          112        94          False  1245  0.725395
303  105.801099  157.914713  329          129        93          False  1323  0.721830
304  125.457427  149.156588  271          136        93          False  1243  0.718613
305  121.633468  150.656856  231          101        94          False  1284  0.718578
306  133.737068  112.908076  411           62        91          False   950  0.718371
307  127.700744  154.086676  432          157        93          False  1285  0.714891
308  112.208535  163.139825  378          152        93          False  1366  0.703995
309  120.889584  163.057320  484          179        93          False  1368  0.703707
310  133.748422  168.948453  290          168        92          False  1412  0.697428
311  123.416288  139.635296    9           19        94          False  1158  0.695110
312  116.158590  157.222876  442          176        93          False  1325  0.693188
313  116.776385  152.584262  497          172        92          False  1283  0.691751
314  123.644333  176.545726  476          113        94          False  1494  0.685781
315  133.886832  168.831084  472          169        92          False  1412  0.682280
316  135.033308  126.528691  242          159        92          False  1077  0.679227
317  123.301026  154.869765  414          112        94          False  1284  0.675534
318  110.378188  144.436924    6           41        93          False  1198  0.668345
319  141.118418  127.279623    9           18        94          False  1078  0.665482
320  117.488625  164.070799  237          136        94          False  1367  0.663436
321  130.105371  164.623219  272          160        93          False  1370  0.662706
322  137.161965  186.698380  259           98        93          False  1581  0.662081
323  118.730525  153.439242  251          131        93          False  1283  0.661735
324  120.834805  139.932882    6           33        94          False  1158  0.660296
325  106.700151  152.359191  478           74        94          False  1281  0.646098
326  124.668444  135.610013  399          169        92          False  1158  0.644202
327  147.314055  121.479282  262          117        92          False  1037  0.643009
328   96.618557  146.246925    8           35        94          False  1237  0.636374
329  107.997846  113.855633  454          117        91          False   945  0.632607
330  121.439471  163.948935  484          163        94          False  1368  0.632509
331  112.527681  156.107001  251          179        93          False  1324  0.631235
332  123.696720  159.250090  320          148        94          False  1326  0.630833
333  122.273331  156.846497  211          149        94          False  1326  0.625204
334  116.137887  156.574604  345          160        94          False  1325  0.599053
335  125.340285  159.753224  339          179        93          False  1327  0.598457
336   97.205618  134.813189  357           95        92          False  1111  0.595585
337   88.384176  159.822328    6           19        93          False  1319  0.594754
338  118.337964  164.764005  320          147        94          False  1367  0.593825
339   14.418112  151.603622    7           35        91          False  1262  0.565854
340  109.202400  129.883494  272          126        91          False  1071  0.560332
341  137.686766  125.343497  477          129        93          False  1077  0.551898
342  169.443982  108.057431    6           38        93          False   915  0.548559
343  122.122015  141.117240  414          167        93          False  1200  0.539689
344  129.527639  199.447796  490           62        94          False  1663  0.539239
345  113.164692  138.839623  361           62        93          False  1156  0.536831
346  104.675445  213.514183    5           38        91          False  1784  0.534585
347  116.897817  154.261719  484          122        94          False  1283  0.528234
348  116.853133  163.679270  385          179        93          False  1367  0.527445
349  127.640396  158.780468  381          166        94          False  1327  0.520095
350   97.952096  150.699251  235           84        93          False  1279  0.519633
351   96.938790  131.490913    7           34        93          False  1111  0.515543
352  136.259461  151.477305  277          177        93          False  1287  0.514753
353  136.171827  150.076212  351          177        93          False  1287  0.514753
354  103.816648  130.182839    7           36        93          False  1112  0.512564
355  100.202461  130.081700  241          124        92          False  1112  0.512491
356  142.179571  146.071182  382          164        92          False  1246  0.499785
357  124.705372  132.028005    5           33        93          False  1116  0.499753
358  131.991979  166.048624  344          140        94          False  1412  0.491430
359   91.189501  167.170302    9           24        94          False  1404  0.488726
360  139.964089  119.707553  457          120        91          False   993  0.483166
361  101.848575  144.779543    8           16        94          False  1196  0.482589
362  133.004559  165.319309  243          160        93          False  1412  0.480725
363  147.244330  117.226100    6           22        93          False   995  0.472726
364  107.905403   85.509747  286          157        91          False   735  0.466978
365  116.212725  152.554656  397          172        93          False  1283  0.449915
366  121.765227  118.662807    5           18        92          False   990  0.445753
367  106.897615  133.968134  215          129        92          False  1113  0.436135
368  132.028042  173.105207  429          168        93          False  1454  0.433803
369  106.908566  173.788203  477          151        92          False  1449  0.427892
370  159.349859  121.500212  247           86        94          False  1039  0.419970
371  118.941588  154.895044  371          178        93          False  1283  0.418917
372  107.380186  152.974610  329          141        94          False  1281  0.408387
373  131.185307  188.760868  398          162        92          False  1580  0.405476
374  137.934401  170.768199  450          130        93          False  1455  0.396067
375  117.005437  151.757544  286          160        94          False  1283  0.380329
376  164.683122  118.754794  255          133        93          False   998  0.364574
377  116.972162  151.211033  452          170        94          False  1283  0.341407
378  148.014462  166.029940  212          108        92          False  1415  0.338707
379   91.005487  164.024548  373           88        93          False  1362  0.332790
380  142.523893  127.037096  495          139        94          False  1078  0.323717
381  116.721843  128.704893  436          105        92          False  1073  0.308232
382  147.073186  117.014937  482           82        93          False   995  0.307813
383   94.521274  141.296384  465           80        93          False  1194  0.307680
384  118.679739  128.631551  451          107        92          False  1073  0.305220
385  148.488236  119.921608    7           41        94          False   995  0.303468
386   98.668956  120.977707    5           30        93          False  1027  0.285123
387   99.678168  133.094042  314          152        93          False  1111  0.281206
388  102.427165  144.600523  280          110        94          False  1196  0.279636
389  161.598870  181.494762    6           38        93          False  1544  0.274829
390  170.782407  108.921414  310           85        93          False   916  0.262376
391  176.505795  121.510036  216           72        92          False  1043  0.244217
392  117.439178  110.360100  256          163        92          False   947  0.237735
393   97.546608  176.185065  215          152        92          False  1489  0.233444
394  115.873746  111.305755  300           93        93          False   947  0.228756
395  164.857592  120.836943  444          155        93          False  1040  0.227545
396  106.019029  121.081110    5           32        94          False  1029  0.214616
397   91.840036  129.966865  234           94        93          False  1068  0.205502
398   91.742411  120.632648    6           41        94          False  1026  0.203162
399  117.605329  118.686122  302          122        93          False   989  0.196673
400  100.060486  133.661379  443          172        94          False  1112  0.179508
401  105.275739  177.375869  368          135        93          False  1491  0.175589
402  142.389348  162.147216  323          173        92          False  1372  0.174380
403   97.602952  139.971595  376          133        94          False  1153  0.166812
404   71.851482   41.699910  485          141        92          False   350  0.166526
405  169.677648   44.500680    6           24        94          False   369  0.156028
406  125.385570  211.781131  389          103        93          False  1789  0.136290
407  109.215860  161.379158  245          172        94          False  1365  0.133536
408  173.198570  111.222552  234          175        92          False   958  0.129424
409  145.039587  126.171983  407          179        93          False  1079  0.116027
410   38.303240  209.553210  377          120        93          False  1729  0.066830
411  129.884505  189.548841  265          177        94          False  1579  0.051715
412  135.574728  189.007050  484          160        93          False  1581 -0.016529
413  127.182237  190.972325  293          170        94          False  1621 -0.066666
414  137.417071  179.745530  215          170        93          False  1497 -0.075563
415  160.288525  178.084396  475           83        94          False  1502 -0.082978
416  154.350140  180.650432  499          173        92          False  1542 -0.433724
417  147.463295  189.000849  462          165        93          False  1583 -0.464131
418  174.760772  106.585186  278           93        95          False   916  0.000000
419  103.894555  110.053825  230           93        94          False   944  0.000000
420  117.837639  112.647871    7           22        94          False   947  0.000000
421  130.002922  112.279110  226          114        95          False   950  0.000000
422   60.230316  116.958442  399          149        95          False   978  0.000000
423  167.125748  115.199439    6           20        95          False   999  0.000000
424   98.032331  124.989317  388           84        94          False  1027  0.000000
425   96.951717  124.059888    6           40        95          False  1027  0.000000
426  117.891809  122.546526  385          114        95          False  1031  0.000000
427  140.617608  120.054033    6           18        94          False  1036  0.000000
428  117.337715  126.360287    6           43        94          False  1073  0.000000
429  119.095298  126.920422  472           61        94          False  1073  0.000000
430  136.986850  126.420931  337          121        95          False  1077  0.000000
431  101.080874  131.296606  446           83        95          False  1112  0.000000
432  100.387445  130.150853    6           36        95          False  1112  0.000000
433  103.563411  130.976000    5           22        95          False  1112  0.000000
434  101.593558  130.410683    7           27        94          False  1112  0.000000
435  102.082018  131.263784  327          131        94          False  1112  0.000000
436  105.443139  133.106393    7           31        94          False  1113  0.000000
437  124.500166  130.090870  378          130        94          False  1116  0.000000
438  139.896763  132.774857  415          157        94          False  1119  0.000000
439  137.048166  131.343283  311           77        95          False  1119  0.000000
440  135.526105  130.707386    5           26        95          False  1119  0.000000
441  138.082756  130.761089    8           38        94          False  1119  0.000000
442  141.098391  134.271748    7           42        95          False  1120  0.000000
443  110.800439  135.096799  473           67        95          False  1156  0.000000
444  123.107051  137.191473  232          160        94          False  1158  0.000000
445  123.937395  138.836906  205           65        95          False  1158  0.000000
446  124.276851  135.849407  480          132        94          False  1158  0.000000
447  124.792764  139.007386  264          117        94          False  1158  0.000000
448  129.713252  135.645608    5           27        94          False  1159  0.000000
449  131.994840  135.078708    7           18        94          False  1160  0.000000
450  142.081406  139.430219  231           83        95          False  1162  0.000000
451  120.247320  140.407041  368          169        94          False  1200  0.000000
452  120.560477  142.278972  235          115        95          False  1200  0.000000
453  122.791433  140.502986  363          127        95          False  1200  0.000000
454  121.951563  144.060186  239          164        95          False  1200  0.000000
455  121.053706  141.610262  217          172        95          False  1200  0.000000
456  120.326862  140.766955    7           36        95          False  1200  0.000000
457  124.933469  143.579699    9           37        94          False  1200  0.000000
458  133.899518  143.134064    9           39        95          False  1202  0.000000
459  130.980535  144.118933  381          134        95          False  1202  0.000000
460   98.513713  148.049012    5           40        94          False  1237  0.000000
461  104.201487  147.120130  474           60        95          False  1238  0.000000
462  100.683173  147.833946    8           33        95          False  1238  0.000000
463  117.878180  148.961829    6           16        95          False  1241  0.000000
464  120.543769  145.798642    6           18        95          False  1242  0.000000
465  123.975966  146.830730  271           65        95          False  1242  0.000000
466  122.323517  149.897286  305          164        94          False  1242  0.000000
467  120.383443  145.397572  369          109        94          False  1242  0.000000
468  128.929119  148.954158    7           42        95          False  1243  0.000000
469  125.441162  147.067113    5           20        95          False  1243  0.000000
470  133.770099  146.076739  282           82        94          False  1244  0.000000
471  131.944126  145.694325  444          107        94          False  1244  0.000000
472  130.968830  148.168623    6           28        95          False  1244  0.000000
473  137.595296  148.424159    9           21        95          False  1245  0.000000
474  139.556375  145.133684  369          140        94          False  1245  0.000000
475  137.254171  148.161856  441          125        94          False  1245  0.000000
476  136.274776  146.221363  312          132        94          False  1245  0.000000
477   95.921240  153.399889    6           43        95          False  1279  0.000000
478  103.034479  154.597380    9           39        95          False  1280  0.000000
479  115.131432  154.411326    9           29        95          False  1283  0.000000
480  119.300823  151.729956    5           43        95          False  1283  0.000000
481  115.099005  154.725763    8           34        94          False  1283  0.000000
482  115.354881  153.649392  407          163        95          False  1283  0.000000
483  119.790469  151.825786    6           23        95          False  1283  0.000000
484  118.266975  150.552811  495          162        95          False  1283  0.000000
485  117.798143  154.565166    5           20        94          False  1283  0.000000
486  117.465146  152.413088    7           23        94          False  1283  0.000000
487  123.927914  153.882469    6           32        94          False  1284  0.000000
488  123.882749  154.045578  271          151        94          False  1284  0.000000
489  123.395871  154.830183    5           40        94          False  1284  0.000000
490  121.534973  151.579172    7           26        94          False  1284  0.000000
491  124.976654  154.616589    5           36        94          False  1284  0.000000
492  123.112337  152.620012  373          146        94          False  1284  0.000000
493  125.537814  153.678715  434           88        95          False  1285  0.000000
494  133.618661  154.345833    5           44        95          False  1286  0.000000
495  130.455509  152.478402  348           77        94          False  1286  0.000000
496   97.653312  157.997272    8           33        94          False  1321  0.000000
497   96.189724  157.071268  365          156        95          False  1321  0.000000
498  104.686556  156.946848    6           44        95          False  1322  0.000000
499  100.934074  157.579994  322          167        94          False  1322  0.000000
500  111.113970  155.122902  200           79        95          False  1324  0.000000
501  119.319609  156.052939    9           43        94          False  1325  0.000000
502  115.075909  156.352719    7           21        94          False  1325  0.000000
503  116.354131  159.525300    5           35        95          False  1325  0.000000
504  116.146170  156.807749  471          149        94          False  1325  0.000000
505  119.213094  156.605884  222           86        94          False  1325  0.000000
506  116.726804  155.051683  494           69        94          False  1325  0.000000
507  117.505972  157.314832    9           42        94          False  1325  0.000000
508  116.391269  157.568037  493          148        94          False  1325  0.000000
509  117.167183  157.359172  280          122        94          False  1325  0.000000
510  117.879609  156.972537    6           20        94          False  1325  0.000000
511  115.029312  156.380620  248           83        94          False  1325  0.000000
512  119.844436  159.298635    7           40        95          False  1325  0.000000
513  119.156583  156.979837    8           40        95          False  1325  0.000000
514  117.566706  155.028597  386          136        94          False  1325  0.000000
515  117.791621  158.034657    8           16        95          False  1325  0.000000
516  119.786363  157.925456    6           22        95          False  1325  0.000000
517  116.522794  159.875891    6           17        95          False  1325  0.000000
518  122.473742  155.069158    8           19        94          False  1326  0.000000
519  123.733367  155.800253  281          121        94          False  1326  0.000000
520  124.045057  155.183846  370           77        94          False  1326  0.000000
521  122.373766  157.391880    5           41        94          False  1326  0.000000
522  122.928085  156.444439    5           31        94          False  1326  0.000000
523  124.138195  156.317759  398           94        95          False  1326  0.000000
524  120.554412  158.075847  322          108        94          False  1326  0.000000
525  122.354542  157.701235  359          135        94          False  1326  0.000000
526  121.394902  159.162162  423           85        95          False  1326  0.000000
527  124.805364  157.368392  490          176        95          False  1326  0.000000
528  124.546508  155.530816    6           17        95          False  1326  0.000000
529  124.830757  159.146820  382           67        95          False  1326  0.000000
530  122.680305  157.067438  326           70        94          False  1326  0.000000
531  124.642862  158.165491  211           80        95          False  1326  0.000000
532  126.333253  155.808251  252          154        95          False  1327  0.000000
533  128.909123  156.686033  387          104        94          False  1327  0.000000
534  128.334113  155.983965    9           38        94          False  1327  0.000000
535  125.980064  156.769238  328          177        94          False  1327  0.000000
536  126.910343  156.672911  473          145        95          False  1327  0.000000
537  125.809223  159.056804    5           18        94          False  1327  0.000000
538  128.206556  156.317297    7           33        95          False  1327  0.000000
539  126.869324  157.261916    8           32        94          False  1327  0.000000
540  132.154119  155.975597    9           35        94          False  1328  0.000000
541  131.519593  158.362466    9           29        95          False  1328  0.000000
542  102.958312  162.654292    5           19        95          False  1364  0.000000
543  106.144524  163.467237    6           37        95          False  1365  0.000000
544  108.039716  162.516973    5           42        95          False  1365  0.000000
545  112.885394  164.598013    7           19        94          False  1366  0.000000
546  112.883531  163.255516  460          139        95          False  1366  0.000000
547  119.427475  161.570977    8           19        95          False  1367  0.000000
548  115.429889  162.203489  258           98        94          False  1367  0.000000
549  118.486596  160.156848  367           97        95          False  1367  0.000000
550  119.435115  164.339120    9           33        94          False  1367  0.000000
551  115.688811  162.203600  226          141        95          False  1367  0.000000
552  117.072701  162.940570    9           43        94          False  1367  0.000000
553  118.876804  161.537728    6           18        95          False  1367  0.000000
554  120.077269  162.475219    7           32        95          False  1368  0.000000
